business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
rLqvHfvtojxd_DtM9kqw8g,3/28/2011,MAcuAxaVOW7e7wg-phyUZA,4,"This is a pretty cool store!

I've recently found my artistic spirit through an old coworker, and I paid a visit to Utrecht one day to pickup some pastels and a sketchbook. They had all kinds of great stuff here, and the prices are very reasonable.

The staff was pretty friendly, and helpful. 

I am not an artist, and I have no idea what I am doing with any of the mediums, but I didn't feel ashamed to ask questions.

The location is a bit out of my way since I live in Scottsdale....and we found a store a little closer, Arizona Art Supply. BUT....this store is worth the drive and worth a visit.",review,8JC-Yb3UDUv2FUl5ym1nVg,0,1,0
dGcVT0WGenhh8Np76ta6AA,11/1/2012,wZHpYsC1p07_zf6Grz8qrQ,5,"Stopped in here for lunch today joined by Mike C. & Robyn N.  This was my third visit ever to a CB & the first time to this one.  I went with a Reuben Sandwich Plate, which included a cup of Cole Slaw & a cup of Beefy Cabbage Soup.  The service was good at this location, the atmosphere fun, the food delicious & the prices reasonable.  5 Stars!     :-))

Reuben Sandwich Plate $8.19",review,ikm0UCahtK34LbLCEw4YTw,1,2,2
9mx6uFh_lSj6SOSW4fMWWg,2/16/2011,GIQgTbUtJQaxefMg-Q2n8A,5,"I have not been bowling in 24 years,so you can imagine i was worried. But, this place is clean and fresh. On certain nights,(Monday)and a few others you pay a $5.00 cover charge,then everything is $1.00 .Food ,drinks , games and most important bowling games. The instructions were easy. We got shoes in our size then went and picked out a ball. Lots to choose from! Lots of fun!!!   It was a $20.00 night for 2 of us. The workers are very helpful and Friendly. Bathrooms were also clean. I did not see them spray the shoes with Lysol so that was a little gross.But, other than that it was a great time.",review,F6QsMoJdvtohlbnST-fDyQ,1,1,1
w19cemjVR8u02PgjFpJ7Mw,8/17/2009,RaWAU0yBTffXrOzPRAEnWg,3,"Their beef gyro's are delicious!  Great portions for what you pay.  And their falafel is really good too.  Not a great portion it seems for an order of hummus, we got like one piece of pita.  Just didn't seem to be much there.  We always do carryout, and either the bartender is really nice and funny, or just werent very friendly.",review,Kyc_V-2G77tRfwJsBxwZ4A,1,1,1
uEJQSIjWui-TDWXaGlcqyQ,9/27/2009,viX90WUMQ_jRTK_FTQYszw,5,"Maybe it was the authentic Gospel music in the background, but our ears were filled with a heavenly chorus as we feasted upon the sacred, and until this morning unknown, pairing of chicken and waffles--a combination rivaled by only bread and wine in it's ability to induce a religious experience.",review,318bjHL6yRQIo4hy4DzRPw,1,1,2
hW0Ne_HTHEAgGF1rAdmR-g,5/30/2012,hUIEsrEvC5L-0B45_8bMtQ,4,"My home airport, so with work travel, I'm passing through here very often. I prefer Terminal 4 because of the variety of eating/drinking options for pre-flight enjoyment, and 2 and 3 are just OK and don't offer so much in amenities... but they're less crowded and that is a nice plus.  Also, free wifi!

I rarely get lost in here and to be honest, security here has never been an issue... lines have been long going to gates in Term 4 but they move fairly quickly.

I don't do body-scans (my personal choice), so if you choose to do the same, when you put your crap in the conveyor belt and you note they are only doing body scanners, alert the TSA person and let them know you'll need a pat-down (or a groping.. feel-up.... whatever you wanna call it ;)).  Electing to do this takes me longer to get through security, but I prefer it and plan ahead.

Also, if you have a digital boarding pass on your iPhone or Android and go through a *different* gate (they are mostly all connected via runways, etc) due to the line at the gate you're supposed to go through, note that they may not be able to scan your digital boarding pass... this happened to us once when we went to another gate with a significantly shorter line.. luckily they had the kiosk just there so I ran out of line and printed them out while hubby held my spot.  FYI!!",review,A99dyhEqcd_yXKPfBWeZHA,1,3,0
1NZLxU5WvB5roPFzneAlLw,7/23/2010,lJBRh-p_pYQ_xXmw3aqV-w,2,"Sorry.  I'm from Southern California so I'm used to great Mexican food.  We were excited to try this restaurant, since we had read some great things about it.  However, the waiter was pompous and the food was mediocre.  We were in a party of four and we all ordered different meals.  The guacamole that was made from one avocado was $11.  The restaurant is in a scary location.  We had to park in a back alley.  It was agreed that the experience was a bust.  If you're in the area and want great food, go to Lon's at the Hermosa, Elements at Sanctuary or True Food Kitchen.",review,2-W8eFdPPLxS1nD50swCUA,0,3,0
PLLM4iCYy_OrT-53IZ88Qw,7/10/2010,09WZtQfWc2PO5LQ-uuUoag,2,"Phoenix is lacking in good Indian restaurants, and that is compounded if you're in the mood for South Indian food. Cafe Krishna is a perfect example. I would come here again on occasion only because I often crave South Indian and there are no superior alternatives. 

I ordered the sambar-vada. The vada was not as hearty or flavorful as I would ordinarily expect. It was also served somewhat lukewarm. The chutneys were mediocre. The vada was a bit too soft for my liking. Dosa is harder to screw up, so I enjoyed that a bit more, but still nothing out of this world. 

The service was poor, unprofessional and a bit chaotic. The environment and atmosphere were good. I was not impressed by the cleanliness of the bathrooms, which for me is always a bad sign for what must be the cleanliness level of the kitchen.",review,17PPxx8RxjOUD_nQZ1aHEw,0,2,0
V6BYjHM9SnXscfkln3hCdA,4/10/2009,2RYm11CFei503KuwXihT6w,2,"What happened to my sunday love the Orange Table? First off I have been going to this restaurant for sunday brunch forever (they have delicious mimosa's). However recently a friend of mine and I decided to grab some quick and yummy dinner here. The portions of the appetizers they are now serving to their patrons is just sad. The brie app I so love at this place was enough for two bites per person,which i assume they thought was ok because they cut up like two apples for us. If i were interested in cut up apple for an app i would have stayed home and eaten one, not gone to a restaurant and payed $10.00. The rest of the meal was just mediocre  to say the least, for a restaurant that only serves sandwiches you would think they would be absolutely incredible. The service that night was pathetic the staff there seemed less than eager to be working for Orange table. Will not be in a hurry to get back, especially when next door AZ88 has delicious food and the staff are happy and upbeat!!",review,xxMoW5Xj8mvuqoawsK-l6A,1,2,1
K2_Hmmo5crTYWiT_1sWnfQ,4/23/2011,fgEMK0d0upxfalu9JFOYTg,3,"This place is solid...solid...solid...plus its right across the street from my job...the crunchy tacos with chicken, corn salsa, pico de gallo, green salsa, cheese, lettuce and guacamole...yum yum yum...I love their salad dressing so I like to put it on my tacos too!  It is very busy during lunch so expect there to be a line...but do not worry they move quickly and it will not take too long!  They are very friendly there and I cannot complain about a thing...I just cannot say it compares to some of my 4 and 5 star reviews.",review,X_kPh3nt0AJPNPHye2rTlA,0,0,0
nvaAUTTl7oqiJDhuimNG6A,8/17/2011,pFZNL92ukdwwBUfxd1kD3w,4,"If you're looking for a good meal with solid service you'll find it here.  The menu has something for everyone, too.  If you like to go out for lunch or brunch, this is a great place to go.  Friendly, fast staff helps make the experience that much better.",review,vmvCjcHVTFgLG7rFSuGQjw,0,1,0
CKjcewWeWvdJ7TzOQbZOIw,3/27/2007,exAq-cDua-q--O0TfaEtig,4,"This is was, WAY out of the way for me. But when I heard about That's Amore, I just had to try it. What can I say, I love gelato! Anyway, one afternoon I talked the kids into a Sunday drive with cool gelato as the reward.

While That's Amore gelateria is located in a strip mall (what in Arizona isn't?), the taste and style are pure Italian. Credit the fact that it is owned and operated by two sisters and their husbands who emigrated to Scottsdale from Italy. The murals of Italian cities on the back wall were even painted by their father, who they brought to the valley for just that purpose. How cool is that? It might not make the gelato taste better, but it almost made a ride to Pinnacle Peak feel like a trip to Napoli instead.",review,lC4X2crUuxT9Ac9BlOX4Uw,3,2,2
vH_WlMNtzx7Dq6Li5ecWEQ,10/26/2012,3x9UyudXapyrSJvNa-aPrQ,4,"I've been going to this Costco location since I was a tyke, when it used to be called Price Club, and my parents carted me around in their giant warehouse sized shopping carts (Those were the days, and those huge carts were the coolest to sit in!).  The employees here are nice and friendly for the most part, and there are employees I see when I'm here that I remember from when I was in junior high, a testament to the happiness of the staff here if they've been at this location for so long.",review,uZbTb-u-GVjTa2gtQfry5g,1,1,1
d3MxUXS1b6U2P_gGuCO1-A,12/23/2011,xNPp5mEWC5EzUbu4fB2RPg,4,"Mmmmmmm butterrrrr. 

I'm speaking specifically of the Edamame with truffle butter. We probably could have eaten a few orders of these. 

Sugar cane pork. Ohhh yes. Falls of those teeny little bones right into my mouth. Very finger foody. Delicious. 

Spicy ""Sirring"" Shrimp. Comes out sizzling and spicy and delicious. As the server mentioned, ""Sirring"" isn't a real word, but who cares!

These three were the stars of the five tapas that we chose. I cant really remember the other two, so they clearly weren't that great. 

The atmosphere is cute, artsy and pretty comfortable. The music was a little low, so we could hear the conversations of the couples on either side of us pretty easily. Kinda awwwwkwaaaard. 

I would for sure return.",review,palND-kF1qpMLhkcgAnSxA,2,3,1
ytcm2DXuJWKPTqCtr6uJ4A,12/15/2011,Yn2priuHe62bh0IhqG68LA,5,If I were to ever get hooked on crack... I would want my crack to be these amazing donuts! They are delicious and addicting.,review,L3QJNJhvvq0dUGjLx8ZERw,0,1,0
hnw-5xX7i4C1po5X9i686Q,8/29/2008,g2Pwq4ou4YW06jhPNM1o5w,4,"I went to lunch with my buddy, Rob M., to a place called Uncle Bear's Bar and Grill. It was actually pretty cool! I was surprised because it is in one of the more LAME areas near my house. Namely ""Warner and Cooper"".

When we entered however, it was anything BUT lame. Dog bowls on all the tables filled with mutant peanuts. Granted, it was lunch, but there really wasn't more than 3 other groups there. This led me to believe the food/service was bad. Not at all! This place rocked!

We shared some nachos in a heterosexual kinda way, and shared manly stories about football before shoving off. By the way, Rob, you owe me $15.00!!!",review,qwu5B9anH4AlEtau0K-6aQ,7,8,10
Xq1FtLSV54Spf-HfONc1aA,4/9/2012,K_30eA1aj9scDye5f67XwA,5,Best donuts I have ever had.,review,kRMZ5hV-3OVkxdSh6YNw0A,0,1,0
YQDQyxrp3z6eyUKXwSD9hw,8/16/2012,M_1QFMdFgnp89R8o0jUqxw,5,"Considering my experience with a previous dentist, I was hesitant to try a new one. But my experience was absolutely the best.  Foothills Smiles is the best dentist I have been to in the valley!! They are professional, friendly, and reassuring allowing their patients to feel comfortable during the visit.  Most people dread going to the dentist, but I feel motivated to continue going to my 6 month check-ups!!",review,PxpTsxoOIB2j9WL_hg9yKg,1,1,0
lquFtAcCRSpNYAN1qlxWhA,2/3/2010,s1dMa-5CkwBQtWoedfXPdg,5,"Vitality Health and Fitness is a small gym that offers personal fitness, group fitness and fitness classes. The classes and the training programs are all varied, challenging, unique and fun. The members are positive, full of smiles and easy-going. The gym is not intimidating at all, the trainers are kind and build programs that suit your personal fitness levels, and the cost is VERY reasonable.  

My husband and I have been working out with Megan, and she's a doll.  We haven't gone for very long so we'll keep you posted on the impending RESULTS!

Vitality also offers nutrition and massage -- which we both plan on checking out!  The owner is delightful and easy to work with. If you have any questions or concerns about your costs or the way you are being treated, she works WITH you to ensure you are getting the level of service that you expect and that the club/program can provide. The owner is honest and respectful, fair and reasonable. I think everyone should contact this club and see if it might work for them - you won't be disappointed!",review,x4eIi_YiwKj1pzcspeLt-Q,0,2,0
vwh496Ag4oRFgR6Dw3Hilg,7/9/2011,ycqONNW2e-9wlmeI4PrtVA,4,"we come here once every two months for date night.  the serivce is generally slow because these are students, but everyone is super nice and tries their best . luckily every issue we've had has been with confidence for the front of house stuff (speaking up, looking at you in the eyes) -- the food is always excellent  generally they don't always offer everything on the menu but it's generallty the cod or sole.   the filet is always fantastic.  desserts are yummy. really everything is good.  the price cannot be beat $15 for a 5 course meal.  don't expect to get a last minute reservation,  it's generally for a few weeks out.  we like this place and happily tell others about it every chance we get.",review,6SP-1gM4JV1tXGEe1Tu45g,1,6,0
Evg8IfqcHSyTPV9sLNhArw,9/10/2012,mfx1mMlppwU3Yz7wChT0eg,5,"After 6 years of searching I have finally found Laura!  My brows have never really been ""bad"" per se, but not great either...I have been searching for someone to show me the hidden potential of my natural arches, and Laura did just that.  After only two visits she has groomed my brows into perfect shape and balance. Its funny how such a small change can make such a big difference! 

I also enjoy the quiet and private suite with the pretty chandelier to look at during my appointments...and she always has great music playing in the background too!

Thanks Laura!",review,V_9r9zTqfXl1YfXqkZ2krw,0,0,0
uI4YqMarUpchI4I3ZWgOGA,5/25/2010,2CkKyoydZDVLr4jHIWrcDg,5,"Just the facts re: full dinner experience:

Ambiance: Thinking about redecorating the house to look just like Trader Vic's - unbelievable.
Service: perfectly charming, informative and attentive.
Drinks: I don't drink, so read every other review for a review of drinks.
Appetizer: Beef Cho-Cho - amazingly tender, it melts in your mouth. Great flavor.
Dinner: Trader Vic's Calcutta Curries: good & better when you mix in the variety of garnishes.  fun to play around with the flavors.
Dinner 2: Chinese BBQ Flat Iron Steak: Amazing.  Crispy onions, mashed potatoes and tender/flavorful steak will make you close your eyes and wish it would never end.
Dessert: (don't know the name) vanilla icecream covered in coconut
 on a bed of chocolate sauce: simple, beautiful and tasty. 

Overall experience: the best darn dinner experience I've ever had.",review,XmpqbfSu9X7mjwJGUXTrAQ,0,0,0
EuNV8_SReV_3KeET2Ums6A,5/18/2009,hxWDhtiM9KTvRfXGOlIDpQ,4,"I have been eating at Tokyo Express since I was teeny tiny.  My fam used to go a few times a week.  It's still the same and still as good.  I have tried alot of the items on the menu.  I like the regular terriyaki, the tokyo chicken, the sukiyaki, and the bentos.  The bento boxes are a ton of food for only about 7 or 8 bucks. I would definitely recommend this place for to-go japanese or a quick rice bowl lunch.",review,Q-e5Kriu18oFX5orJkoNhA,0,0,0
#NAME?,12/6/2012,7asKG4Bt_PXDE_5SZ1TxFw,3,"The last three times I have been here, the hostesses have been so incredibly rude I have to update and ding them a star. The last time was the last straw and we just left turned around and left.
Yes, you work at a popular property. That does not entitle you to be rude and nasty. It's weird as it seems to limited just to the front of the house. The waitstaff is usually great, food is great, and cocktails are top notch.
Whoever is running this place, its time for a sit down with your girls in the front.",review,slp8VQWuW0Dq_azDCAshCw,0,0,0
x84ho2JtSqp3ZJ624Gj7kA,7/18/2012,Ny3ex7Iu7l_ScfwsYMgpuQ,2,I really wasn't impressed with the service or the food.,review,Bmzq_nkjYqp8aWn12RJdhA,0,1,0
IDcXqa_9baqO286SdGHB7A,10/8/2011,08d24-DGFhaGVqkI6TaqQA,5,"Great Mom/Pop store! We've stopped by several times for some fresh produce and to get treats for the kids. We usually sit outside on one of tha picnic tables to eat gelato, while the kids love playing/petting all the animals. Thanks!",review,NoWhtugDv430JrfIFZLxmg,0,1,0
3YrW77yHkp3JIyTGYCS_Nw,6/23/2012,dzAwZL5AELxjhlP0fm7foQ,1,"There was hair in the food. Not just 1 but 2 in the same Bhel Puri dish.

The whole experience was pretty bad. There is no indication of how you order your food and when you finally figure it out the food does not taste good. We checked sodas on the order sheet and when no sodas showed up we asked if we were supposed to go and find our own sodas from the front of the store and were told that that was the case.

Also the guy at the counter is down right dismissive.

Pani Puri was OK
Papdi Chaat - boring, no flavor
Bhel Puri - boring and no flavor before we found the hairs

Not worth the trip.",review,LIWGMn3Yz1LIUZXA-VzOBg,0,2,0
azBHKHqif0NXO3xcALo5VQ,1/11/2009,tB1IkP_HQyNeFVl_VJYFCw,2,"Eh... the food was good but not something I'd crave?  I had a chicken/swiss panini that evidently came with corn on it?

EDIT: (actually it was the Adobe Panini: ""Mesquite turkey, fresh mozzarella, green peppers, corn relish and chipotle mayo"".  I got called out that there wasn't anything on the menu I said I ate, got it a little wrong but the review remains the same regardless. Here you go Bob M.)

Slightly surprised on it but, can't complain... it was good but nothing great.

They have subs and soups too - I'd go there again if friends were already going but def not somewhere I'd really mention when trying to think of somewhere to eat.",review,8CNEh7fSbLwDuAKhLjDPKQ,2,2,1
eXxULzJRIutN6wF1mQH2Tw,5/20/2009,nFGjVwIcpNi98KBzpUmF5A,4,"During the work week I have to eat out for lunch quite a bit and I get tired of paying 10+ for lunch. I remembered hearing something about Boston Market having a $5 lunch special so I figured I would go check it out... Finally there is a place that has good, somewhat healthy and well priced lunches! Your choice of carver sandwich with soup/salad and a drink, they have soup and salad and I can't remember the others but it was a pretty nice selection. 

You pay more at McDonald's for a combo and this is way better! If you are out and about for lunch I would highly recommend going here. I'm sure most people have eaten here before so the food won't be a big surprise but the price is GREAT! This will definitely be a go to for me.",review,XOxQEeYRZOPdJDqOHnhYig,2,1,0
H91jZ9BiQZZ4_7OlEd6eQg,6/16/2012,bw7qfhQvm6JFo-G_gChl5Q,4,"Quality offering at a reasonable price? Check.
Burgers fresh and cooked the way they were meant be cooked? Check.
Great fries- 2 kinds no less? Check.

This is a tweener restaurant-perfect for a great casual dinner. Not too expensive. Not cheap and greasy. Just right for that one day of the week when you want something in between.

Enjoy.",review,agNzBnuOmGqfDL2oMBRAYw,0,0,0
slO8j375ae2_Pd6PuyBLNA,12/13/2007,LqkM8dWx3tnUnmWkrh6B0g,4,"In today's environment of zero tolerance of drinking and driving (for millions of good reasons), its good to have a phone number programmed in your cell phone that is truly useful when you've had a little too much to drink. This ain't no 2 a.m. booty call. This is a call that gets you home safely and back to your car in the morning all for a few mere dollars that potentially saves you thousands in the long run.

Yes, you can also call a myriad of other cab companies, but the thing I love most about Execuar is the professionalism that they bring to my front door each and every time they pick me up or take me home. 

Do they make mistakes, sure. Have they left me waiting for an inexcusable amount of time before, yes. But they have done their ""fare-share"" in managing those few situations. There's damn good reason they are one of my top-five speed dials.",review,CJkY0WOCNfCuv0HAbB2cjw,1,2,1
heszpsyNiT3i8MEOk04sUw,9/6/2011,F1k3kZgBBm2YMAY_5Mrqig,5,"I went for brow threading.  Yelena was extremely gentle and took her time making sure they were perfect!  I just found my new ""brow lady"" and she's just across the street from my office! LOVE IT!!!  Give her a try!",review,YeK95nGGvYsssVHzcWpmkA,0,0,0
OdD1GuGNQ64ssJmMJ_D9RQ,5/17/2011,uxGRX_l3OgbAtBjUP9qu3g,2,"This is a cool place for low key hanging out, killing time, chatting and relaxing with friends.  It is NOT a good night spot and doesn't work as an event venue like they seem to be trying to make it.

I've attended 2 events there and its basically a disaster in trying to make your way through the 200-300 patrons they bring in.  You get funneled in past the food trailer into the bar area which is packed with people standing among several oversized tables.  Only if you've been there before can you figure out that you can walk towards the boxing ring past the crowd to get behind the stage and into the retail area.  Once there you have to get a spot among the wares to watch the back (or the side) of the show that is going to take place facing the bar.  Both times I stood the entire night with my drink next to a display of $50 t-shirts.  Very nerve wracking and annoying.

1.  The old timey way they make drinks is very cool and the drinks are delicious but I have waited now 35 and 45 minutes each on different nights to actually get a single mixed cocktail.  Its insane how slow it is.

2.  There are rules to what you can get at which station.  One spot is just wine.  Another spot is just mixed drinks.  Lemonade - oh thats a different place entirely.  

3.  They use the boxing ring as the ""stage"" for shows.  Very hard to view the show there because of the odd angle its at.  Both times I've had to stand in the retail area while the performers faced the seating/bar area (which only seats about 75 people).

To pay more than $10 to see a performance at this place is outrageous.  If the owners want to be an event venue they could do it simply by doing some rearranging and investing in some more seating.",review,bazh3LiYydXe3hvx3bF0Cw,1,5,0
sbsFamEj5wDxNAjUKrMcSw,7/5/2011,EnIeH7-Chvf2RKj3q2EHcg,4,"I have been to RnR a couple times. 

Once during the NBA finals/happy hour. It was easy to get a good seat in front of a tv, the waiter was super friendly and the drink specials and food were pretty good. Nothing to really write home about.

Then I went to RnR for brunch and the waffles with apple butter has put this place on my Fav Breakfast Places list. Not only did it taste amazing but the portion size was perfect and it looked damn pretty. If only the mimosa price there was pretty, doesn't everybody have cheap mimosas?",review,YuuzQtcqBpuOzi8ZJqfzTg,0,1,0
CvRGjwCsrQs1DYYL3z8R7g,8/11/2011,ONeZqYTFWlmq99DgFeABEg,1,"I had never been to Rainforest Cafe and I'm glad that I got to try it because I love trying things at least once; however, this will also be my last time going there. We'll start from the beginning: 

The atmosphere was nice for the ""jungle"" but it was so loud that I could not hear my wife talking to me. I felt that I had to scream at her to talk. Our waitress was nice but didn't check on us often. We barely understood her either because she speak loud enough. We got our drinks (ten mins later) and my iced tea was good but my wife's chocolate shake was gross. Too much chocolate syrup and it was expensive!! We sent it back so she could get water another 10 mins later. Food delivery was quick and my burger was pretty good but it was plain and $12!! Jeez, so expensive for something so plain!!! I got onion rings for an extra few dollars (they were okay but worth the extra few $$$). My wife got an extra plate of fries and they were a few bucks but they didn't give her more than ten! I like the atmosphere of the restaurant and the theme but they are completely over priced!!!! Not worth it at all! The food was mediocre but left me sick that night. 

Not as amazing as I thought it would be after seeing it many times in Vegas...",review,ghcW4xVywnbaAEq5eW2slA,0,0,0
FkHhy6kWeoJf0xJTqzRWmg,10/20/2011,BuEbV3okQCWocCBYODgw_Q,3,"I have to say I was slightly surprised when I went to the State Fair this year. Now I wouldn't go as far as saying I was impressed and it's a must for families or friends. My sister and I won free tickets to the fair and reserved seats for The Band Perry Concert off the radio and thought that was a good enough excuse to head that way. We got their around 5:30pm and it was relatively easy to find a somewhat secure parking spot (for $10). 

We went on a Wednesday so I imagine it wasn't as crowded as a weekend tournament, but this day happened to be a day where you could get in free if you bought three canned food items to donate to St. Mary's Food Bank. Good way to save on admission. I think I would be a little irked if I had to pay $10.00 to get in on top of cost for game/ride tickets and food and everything else. The other nice thing about going on a Wednesday is most of the games and rides are half the # of tickets or 4 tickets per game/ride (not all of them but the majority). 

Lines were short and you didn't have to wait much for anything. They sell some pretty strange fair food - I mean I can't even imagine eating fried butter, but I did have a fried Reese's Peanut Butter Cup which was pretty good. 

We went around 7:00 into the Veteran's Memorial Coliseum and it was easy to enter and pretty full once we got inside. We got moved to seats closer than our original section. This is a one time adventure for me and I am glad we went but the fact that it was pretty much free is what made it appealing.",review,5fPTQulecWNd_j787MFEKA,0,0,0
PEFUYmqfqy93_xyCnSfGNg,2/3/2010,ZLhToDLEyZmXZ40bh87XzQ,5,"This is my go-to spot for mani-pedi's and brow waxing. They do a bang-up job on my poor feet because it takes a lot to get those pups looking good. I have never made an appointment but never had to wait more that 3-5 minutes to be assigned a nail tech. 
They recently got new massage chairs that don't grind your bones or shake you to death like some chairs do. Also, this is one of the best places I have been for a brow wax. My sensitive skin has taken a beating at many other places but never here. I don't know anyone by name but the employees are all very nice and skilled at what they do. Oh, and they are typically $5 cheaper than anywhere else I have been for pedicures!",review,wC1CPV5bf--bDLtlhNSPLg,1,4,0
I1rvqU2k5UQGo2lGdY6hyw,10/30/2011,g1lY9x17jjc0MG304MTspw,5,"In Phoenix for a concert and felt like Thai. Found this place on Yelp! and decided to check it out based on the reviews and the fact that it was near the friend we were visiting at the time. The restaurant is in a strip shopping center that we never would have noticed (or found) had we not been looking for it. Oh, but what a magical dining experience! The cashew chicken was the best I'd ever had (and we eat Thai a LOT!) and the chicken satay was exceptional. Loved the veggie Pad Thai and my husband got a vegetarian (tofu) curry dish he loved. Wish this place wasn't 400 miles from my house. I'd be eating here every week!",review,FyA9xkaXy_cjtYYYnCTY_Q,1,0,0
Sqt7_F2D1G2c_pwH_9R7ww,6/19/2011,763n3ZAZvik0NhSJR-pB9Q,5,"No attitude, efficient lines, clean, well stocked with flat rate boxes and other sundries????? Is this USPS or a dream? 

Writing Yelp reviews for post offices seems like... weird, or, something, but it feels so right for this location.",review,W9h1ufjEzDp7THyAqRw65g,1,1,1
qK_nxiXCxjIP8Hd659bhvA,10/18/2010,djv9d94qGF4ego_N41-I9A,1,"I don't like the pizza hear and if you go for lunch there are no specials by the slice.  The ranch tastes bottled and tastes gross.  The ingredients are not fresh but rather canned (also gross).  The chicken wings were not that great either.  The atmosphere was nice for a casual place with a couple of flat screen TV's on the wall.  I will not be going back to this place, so hopefully they get better soon since Barro's pizza is going in the area soon.",review,EP3cGJvYiuOwumerwADplg,0,2,0
2mcmuAvpNIJuV3gV0v9v2A,6/18/2012,XE-YKyZ61oBfluP-XVddCw,3,"This was my go to Vietnamese restaurant for pho and rice plates not because it's my favorite but because of convenience. Pho Avina is closer to me but that place is terrible so I end up going to this place. It also helps that LeeLee Supermarket is one street over so I get a Viet fix and my Asian needs shopping in one trip. The pho and com tam is average. The service is fast and friendly enough. I do find it a big stingy that they don't bring out the bowl of broth/soup before you get your rice plate unless you ask for it. 

All in all this place is fine if you just want an average meal; nothing to rave about here. If I felt like driving farther, I'd definitely hit up Pho Van in Chandler for pho or Com Tam Thuan Kieu in Mesa for com tam.",review,1KQaefZNzcphPA-K28gHoQ,0,0,0
ycBa5cnSa6hgdB7rb9rdiw,12/27/2011,pY4QTKUcH6bpBtl4yeOMaw,4,"good selection, they had pretty good prices too",review,KucBnMrhalzxnD9AWrxwYQ,1,1,0
muCl5p-9ut1sY0aKeUeRhw,5/15/2010,TbhbsMrRtLijF7sysHELVw,4,"I have to give major kudos to our server here. We rolled up at 9p per the Yelp listing happy hour times. Come to find out that 9 is the weekday happy hour and Fri/Sat's happy hour doesn't start until 10. We we're okay with this but our server spoke to the manager without us even complaining or asking him to and honored the 9p happy hour because of the Yelp listing. 

Now to the food and drink. 
If you love cheese, their cheese menu was very large. We got several of the cheeses, the Tres Freres was my favorite (non-happy hour item though). The pork empanadas are a must and the happy hour drinks were very good as well. The strawberry sunset martini was very yummy. 

I'd say the happy hour items are where it's at overall. The food was great the drinks were good. Really given their menu and atmosphere I was really surprised that it wasn't more busy. It's kind of sad to see many of the Phoenix area restaurants kind of dead at 9pm on a Friday night. I'm guessing if it were located in Scottsdale that would be a different story.",review,MTu3hVSZkK8nkPhqT2FIDQ,0,1,0
Vak7jP7fu6LUxQDZmSZE3g,9/7/2011,yTkQwtKPDj1o4-5c47uFbQ,3,"Person 1: ""So, where do you want to go to lunch?""

Person 2: ""Hmmm.  I'm not sure""

Person 1: ""Want to go to Paradise?""

Person 2: ""Naaah, we've been there three times recently.""

Person 1: ""What about Subway?""

Person 2: ""I'm so damned tired of sandwiches. . .""

Person 1: ""Well, here's Qdoba.""

Person 2: ""Qdoba?  Okay, I haven't been there in a while.  We can get in and out pretty quickly and get back to work.""

That's pretty much how it is.  Nobody really plans to go out and eat at Qdoba.  It's one of those places you decide to go to on the fly or because you've eaten everywhere else.

The Mexifood is fair.  Nothing special, nothing bad, nothing to distinguish it.  There's tons of Mexican joints within ten miles that are better, but Qdoba's here in this strip mall.  Haven't eaten here in a while and don't want to drive any further?  This will make a nice alternative, and then you'll be good on this place for another six months or so. . .",review,IGkoathSlJmIOBDGo9vUZg,4,5,5
WNy1uzcmm_UHmTyR--o5IA,3/13/2011,VWhQ07IB_VvCTQJL0uEt-A,4,"Oh god. It's like GOD'S VERY OWN HOT POCKET. Fresh, delicious, and cooked perfectly, though I have trouble bringing myself to get anything but The Pilgrim (served with turkey, cubed sweet potatoes, onions, and deliciousness). Cornish Pasty is great, though you'll likely want to consider takeout: it's TINY and finding a table can be a real pain.

The staff is fun and helpful, even though they're quite harried, and the oven-roasted potatoes are fantastic, as are nearly all of the pasty options, all priced damn well, to boot. If you've never been, they'll almost certainly have something you like. My only problem is that nothing is customizable: they're all served as is, which I understand from a production standpoint, but which frustrates for the number of menu items with just one dealbreaking ingredient for me.

Overall, it's exceedingly easy to be a regular, and to feel VERY full, careful not to eat the crimped part of the pasty, just like the tin miners of yore so as to avoid the traces of arsenic from their dirty hands.",review,8-2W5CmkDl9vrkxRpkiPRg,1,2,2
